index,node_i,node_j,voltage,circuits,dc,x,r,capacity
LTGES0226b,ES00253,ES00255,220,2,f,1.07156,0.21359999999999998,983.1120383760947
LTGES0227a,ES00252,ES00254,132,2,f,1.3528,0.337844,338.37344576665583
LTGES0227b,ES00252,ES00254,132,2,f,1.3528,0.337844,338.37344576665583
LTGES0228a,ES00255,ES00764,220,2,f,2.08292,0.41519999999999996,983.1120383760947
LTGES0228b,ES00255,ES00764,220,2,f,2.08292,0.41519999999999996,983.1120383760947
LTGES0229a,ES00254,ES00763,132,2,f,2.6296,0.656708,338.37344576665583
LTGES0229b,ES00254,ES00763,132,2,f,2.6296,0.656708,338.37344576665583
LTGES0230a,ES00121,ES00257,220,2,f,1.22507,0.2442,983.1120383760947
LTGES0230b,ES00121,ES00257,220,2,f,1.22507,0.2442,983.1120383760947
LTGES0231a,ES00257,ES00114,220,2,f,5.88756,1.1736,983.1120383760947
LTGES0231b,ES00257,ES00114,220,2,f,5.88756,1.1736,983.1120383760947
LTGES0232a,ES00256,ES00113,132,2,f,7.432799999999999,1.8562439999999998,338.37344576665583
LTGES0232b,ES00256,ES00113,132,2,f,7.432799999999999,1.8562439999999998,338.37344576665583
LTGES0233a,ES00114,ES00259,220,2,f,0.95718,0.1908,983.1120383760947
LTGES0233b,ES00114,ES00259,220,2,f,0.95718,0.1908,983.1120383760947
LTGES0234a,ES00113,ES00258,132,2,f,1.2084000000000001,0.301782,338.37344576665583
LTGES0234b,ES00113,ES00258,132,2,f,1.2084000000000001,0.301782,338.37344576665583
LTGES0235a,ES00261,ES00767,220,2,f,4.50898,0.8988,983.1120383760947
LTGES0235b,ES00261,ES00767,220,2,f,4.50898,0.8988,983.1120383760947
LTGES0236a,ES00260,ES00766,132,2,f,5.6924,1.421602,338.37344576665583
LTGES0236b,ES00260,ES00766,132,2,f,5.6924,1.421602,338.37344576665583
LTGES0237a,ES00767,ES00263,220,2,f,3.0160199999999997,0.6012,983.1120383760947
LTGES0237b,ES00767,ES00263,220,2,f,3.0160199999999997,0.6012,983.1120383760947
LTGES0238a,ES00766,ES00262,132,2,f,3.8076,0.9508979999999999,338.37344576665583
LTGES0238b,ES00766,ES00262,132,2,f,3.8076,0.9508979999999999,338.37344576665583
LTGES0239a,ES00265,ES00261,220,2,f,7.4527600000000005,1.4856,983.1120383760947
LTGES0239b,ES00265,ES00261,220,2,f,7.4527600000000005,1.4856,983.1120383760947
LTGES0240a,ES00263,ES00266,220,4,f,0.6591899999999999,0.1314,1966.2240767521894
LTGES0240b,ES00263,ES00266,220,4,f,0.6591899999999999,0.1314,1966.2240767521894
LTGES0240c,ES00263,ES00266,220,4,f,0.6591899999999999,0.1314,1966.2240767521894
LTGES0240d,ES00263,ES00266,220,4,f,0.6591899999999999,0.1314,1966.2240767521894
LTGES0241a,ES00267,ES00264,400,2,f,2.30502,0.28109999999999996,3574.952866822163
LTGES0241b,ES00267,ES00264,400,2,f,2.30502,0.28109999999999996,3574.952866822163
LTGES0242,ES00761,ES00760,400,1,f,39.75114,4.8477,1787.4764334110814
LTGES0243,ES00270,ES00886,400,1,f,2.4698399999999996,0.30119999999999997,1787.4764334110814
LTGES0244,ES00080,ES00768,400,1,f,1.18818,0.1449,1787.4764334110814
LTGES0245,ES00768,ES00240,400,1,f,18.8313,2.2965,1787.4764334110814
LTGES0246a,ES00271,ES00769,400,2,f,2.45262,0.29910000000000003,3574.952866822163
LTGES0246b,ES00271,ES00769,400,2,f,2.45262,0.29910000000000003,3574.952866822163
LTGES0247a,ES00163,ES00786,400,2,f,9.301260000000001,1.1343,3574.952866822163
LTGES0247b,ES00163,ES00786,400,2,f,9.301260000000001,1.1343,3574.952866822163
LTGES0248,ES00272,ES00772,400,1,f,7.8818399999999995,0.9611999999999999,1787.4764334110814
LTGES0249,ES00273,ES00987,220,1,f,37.75443,7.5258,491.55601918804734
LTGES0250,ES00559,ES00104,400,1,f,7.94826,0.9693,1787.4764334110814
LTGES0251,ES00273,ES00771,220,1,f,12.8828,2.5679999999999996,491.55601918804734
LTGES0252,ES00775,ES00770,220,1,f,4.62938,0.9228000000000001,491.55601918804734
LTGES0253a,ES00274,ES00276,400,4,f,6.31728,0.7704,7149.905733644326
LTGES0253b,ES00274,ES00276,400,4,f,6.31728,0.7704,7149.905733644326
LTGES0253c,ES00274,ES00276,400,4,f,6.31728,0.7704,7149.905733644326
LTGES0253d,ES00274,ES00276,400,4,f,6.31728,0.7704,7149.905733644326
LTGES0255a,ES00238,ES00264,400,2,f,0.96924,0.1182,3574.952866822163
LTGES0255b,ES00238,ES00264,400,2,f,0.96924,0.1182,3574.952866822163
LTGES0256a,ES00237,ES00263,220,2,f,1.18594,0.2364,983.1120383760947
LTGES0256b,ES00237,ES00263,220,2,f,1.18594,0.2364,983.1120383760947
LTGES0257a,ES00124,ES00277,400,2,f,12.735420000000001,1.5531000000000001,3574.952866822163
LTGES0257b,ES00124,ES00277,400,2,f,12.735420000000001,1.5531000000000001,3574.952866822163
LTGES0258a,ES00074,ES00780,400,2,f,0.84132,0.1026,3574.952866822163
LTGES0258b,ES00074,ES00780,400,2,f,0.84132,0.1026,3574.952866822163
LTGES0259a,ES00780,ES00779,400,2,f,1.21524,0.1482,3574.952866822163
LTGES0259b,ES00780,ES00779,400,2,f,1.21524,0.1482,3574.952866822163
LTGES0260a,ES00278,ES00279,220,2,f,6.20963,1.2377999999999998,983.1120383760947
LTGES0260b,ES00278,ES00279,220,2,f,6.20963,1.2377999999999998,983.1120383760947
LTGES0261a,ES00280,ES00781,400,2,f,6.12048,0.7464,3574.952866822163
LTGES0261b,ES00280,ES00781,400,2,f,6.12048,0.7464,3574.952866822163
LTGES0262a,ES00281,ES00782,220,2,f,1.4237300000000002,0.2838,983.1120383760947
LTGES0262b,ES00281,ES00782,220,2,f,1.4237300000000002,0.2838,983.1120383760947
LTGES0263,ES00279,ES00782,220,1,f,7.44072,1.4831999999999999,491.55601918804734
LTGES0264,ES00782,ES01159,220,1,f,6.74842,1.3452,491.55601918804734
LTGES0265,ES01159,ES00283,220,1,f,5.270510000000001,1.0506,491.55601918804734
LTGES0266a,ES00278,ES00783,220,2,f,1.24915,0.249,983.1120383760947
LTGES0266b,ES00278,ES00783,220,2,f,1.24915,0.249,983.1120383760947
LTGES0267,ES00284,ES00278,220,1,f,2.6939499999999996,0.5369999999999999,491.55601918804734
LTGES0268,ES00279,ES00893,220,1,f,1.8090099999999998,0.3606,491.55601918804734
LTGES0269a,ES00285,ES00286,220,2,f,1.85416,0.3696,983.1120383760947
LTGES0269b,ES00285,ES00286,220,2,f,1.85416,0.3696,983.1120383760947
LTGES0270,ES00287,ES00285,220,1,f,4.92737,0.9822000000000001,491.55601918804734
LTGES0271,ES00287,ES00285,220,1,f,4.9695100000000005,0.9906,491.55601918804734
LTGES0272,ES00288,ES00287,220,1,f,11.17914,2.2284,491.55601918804734
LTGES0273,ES00289,ES00288,220,1,f,9.55675,1.905,491.55601918804734
LTGES0274,ES00290,ES00288,220,1,f,5.02369,1.0014,491.55601918804734
LTGES0275,ES00290,ES00288,220,1,f,4.948440000000001,0.9864,491.55601918804734
LTGES0276,ES00291,ES00288,220,1,f,5.32469,1.0614000000000001,491.55601918804734
LTGES0277,ES00291,ES00288,220,1,f,5.55646,1.1076,491.55601918804734
LTGES0278a,ES00784,ES00292,220,2,f,1.01136,0.20159999999999997,983.1120383760947
LTGES0278b,ES00784,ES00292,220,2,f,1.01136,0.20159999999999997,983.1120383760947
LTGES0279,ES00292,ES00289,220,1,f,1.37858,0.2748,491.55601918804734
LTGES0280,ES00287,ES00289,220,1,f,3.11535,0.621,491.55601918804734
LTGES0281,ES00293,ES00785,400,1,f,5.87694,0.7167,1787.4764334110814
LTGES0282,ES00788,ES00787,400,1,f,3.5301,0.4305,1787.4764334110814
LTGES0283,ES00157,ES00788,400,1,f,4.18938,0.5109,1787.4764334110814
LTGES0284,ES00295,ES00046,400,1,f,9.2373,1.1264999999999998,1787.4764334110814
LTGES0285a,ES00297,ES00295,400,2,f,1.2324599999999999,0.1503,3574.952866822163
LTGES0285b,ES00297,ES00295,400,2,f,1.2324599999999999,0.1503,3574.952866822163
LTGES0286a,ES00156,ES00162,220,2,f,1.3213899999999998,0.26339999999999997,983.1120383760947
LTGES0286b,ES00156,ES00162,220,2,f,1.3213899999999998,0.26339999999999997,983.1120383760947
LTGES0287a,ES00298,ES00299,220,2,f,2.75716,0.5496,983.1120383760947
LTGES0287b,ES00298,ES00299,220,2,f,2.75716,0.5496,983.1120383760947
LTGES0288a,ES00301,ES00959,220,2,f,2.35683,0.4698,983.1120383760947
LTGES0288b,ES00301,ES00959,220,2,f,2.35683,0.4698,983.1120383760947
LTGES0289a,ES00300,ES00958,132,2,f,2.9754,0.743067,338.37344576665583
LTGES0289b,ES00300,ES00958,132,2,f,2.9754,0.743067,338.37344576665583
LTGES0290,ES00135,ES00963,400,1,f,10.865820000000001,1.3251,1787.4764334110814
LTGES0291a,ES00304,ES00303,220,2,f,11.088840000000001,2.2104,983.1120383760947
LTGES0291b,ES00304,ES00303,220,2,f,11.088840000000001,2.2104,983.1120383760947
LTGES0292,ES00792,ES00305,220,1,f,0.9421299999999999,0.1878,491.55601918804734
LTGES0293,ES00093,ES00793,220,1,f,13.38547,2.6681999999999997,491.55601918804734
LTGES0294,ES00794,ES00306,220,1,f,7.597239999999999,1.5143999999999997,491.55601918804734
LTGES0295,ES00308,ES00307,220,1,f,1.27022,0.2532,491.55601918804734
LTGES0296a,ES00794,ES00707,220,2,f,3.03107,0.6042,983.1120383760947
LTGES0296b,ES00794,ES00707,220,2,f,3.03107,0.6042,983.1120383760947
LTGES0297,ES00309,ES01054,220,1,f,3.3531400000000002,0.6684,491.55601918804734
LTGES0298a,ES00792,ES00795,220,2,f,0.6170499999999999,0.12299999999999998,983.1120383760947
LTGES0298b,ES00792,ES00795,220,2,f,0.6170499999999999,0.12299999999999998,983.1120383760947
LTGES0299,ES01123,ES00792,220,1,f,4.6053,0.918,491.55601918804734
LTGES0300,ES00794,ES00093,220,1,f,4.72269,0.9413999999999999,491.55601918804734
LTGES0301a,ES00706,ES00309,220,2,f,4.599279999999999,0.9168,983.1120383760947
LTGES0301b,ES00706,ES00309,220,2,f,4.599279999999999,0.9168,983.1120383760947
LTGES0302a,ES00267,ES00264,400,2,f,2.2509,0.2745,3574.952866822163
LTGES0302b,ES00267,ES00264,400,2,f,2.2509,0.2745,3574.952866822163
LTGES0303,ES00140,ES00054,220,1,f,4.54209,0.9054,491.55601918804734
LTGES0304,ES00231,ES00714,220,1,f,0.97825,0.195,491.55601918804734
LTGES0305a,ES00310,ES00713,220,2,f,1.27624,0.2544,983.1120383760947
LTGES0305b,ES00310,ES00713,220,2,f,1.27624,0.2544,983.1120383760947
LTGES0306,ES00049,ES00703,220,1,f,11.65472,2.3232,491.55601918804734
LTGES0307,ES00311,ES00083,220,1,f,1.10467,0.22019999999999998,491.55601918804734
LTGES0308,ES00199,ES00083,220,1,f,1.39363,0.2778,491.55601918804734
LTGES0309a,ES00311,ES00199,220,2,f,0.58394,0.11639999999999999,983.1120383760947
LTGES0309b,ES00311,ES00199,220,2,f,0.58394,0.11639999999999999,983.1120383760947
LTGES0310a,ES00684,ES00312,220,2,f,2.33275,0.46499999999999997,983.1120383760947
LTGES0310b,ES00684,ES00312,220,2,f,2.33275,0.46499999999999997,983.1120383760947
LTGES0311,ES00126,ES00165,400,1,f,16.740299999999998,2.0414999999999996,1787.4764334110814
LTGES0312a,ES00547,ES00110,400,2,f,14.14254,1.7247,3574.952866822163
LTGES0312b,ES00547,ES00110,400,2,f,14.14254,1.7247,3574.952866822163
LTGES0313,ES00313,ES00125,220,1,f,11.0166,2.196,491.55601918804734
LTGES0314,ES00125,ES01137,220,1,f,9.70725,1.9349999999999998,491.55601918804734
LTGES0315,ES01137,ES00313,220,1,f,1.47791,0.2946,491.55601918804734
LTGES0316,ES00125,ES00204,220,1,f,15.97106,3.1836,491.55601918804734
LTGES0317,ES00313,ES00314,220,1,f,2.7330799999999997,0.5448,491.55601918804734
LTGES0318,ES00314,ES00315,220,1,f,5.06282,1.0091999999999999,491.55601918804734
LTGES0319,ES00793,ES00796,220,1,f,5.25546,1.0476,491.55601918804734
LTGES0320,ES00796,ES00798,220,1,f,6.91698,1.3788,491.55601918804734
LTGES0321a,ES00797,ES00314,220,2,f,0.08428000000000001,0.016800000000000002,983.1120383760947
LTGES0321b,ES00797,ES00314,220,2,f,0.08428000000000001,0.016800000000000002,983.1120383760947
LTGES0322a,ES00309,ES00791,220,2,f,3.89795,0.7769999999999999,983.1120383760947
LTGES0322b,ES00309,ES00791,220,2,f,3.89795,0.7769999999999999,983.1120383760947
LTGES0323a,ES00791,ES00795,220,2,f,1.68861,0.3366,983.1120383760947
LTGES0323b,ES00791,ES00795,220,2,f,1.68861,0.3366,983.1120383760947
LTGES0324a,ES00799,ES00800,220,2,f,0.76454,0.1524,983.1120383760947
LTGES0324b,ES00799,ES00800,220,2,f,0.76454,0.1524,983.1120383760947
LTGES0325,ES00204,ES00799,220,1,f,0.99631,0.1986,491.55601918804734
LTGES0326,ES00801,ES00204,220,1,f,6.59491,1.3146,491.55601918804734
LTGES0327,ES00986,ES00774,400,1,f,14.27784,1.7411999999999999,1787.4764334110814
LTGES0328a,ES00772,ES00774,400,2,f,1.2054,0.147,3574.952866822163
LTGES0328b,ES00772,ES00774,400,2,f,1.2054,0.147,3574.952866822163
LTGES0329a,ES00771,ES00773,220,2,f,1.4749,0.294,983.1120383760947
LTGES0329b,ES00771,ES00773,220,2,f,1.4749,0.294,983.1120383760947
LTGES0330a,ES00775,ES00273,220,2,f,0.79464,0.1584,983.1120383760947
LTGES0330b,ES00775,ES00273,220,2,f,0.79464,0.1584,983.1120383760947
LTGES0331a,ES00305,ES00793,220,2,f,1.13778,0.22679999999999997,983.1120383760947
LTGES0331b,ES00305,ES00793,220,2,f,1.13778,0.22679999999999997,983.1120383760947
LTGES0332,ES00316,ES00070,220,1,f,12.36809,2.4654000000000003,491.55601918804734
LTGES0333,ES00317,ES00802,220,1,f,4.93339,0.9834,491.55601918804734
LTGES0334,ES00804,ES01157,220,1,f,0.63812,0.1272,491.55601918804734
LTGES0335,ES00316,ES00808,220,1,f,4.4548,0.888,491.55601918804734
LTGES0336,ES01055,ES01185,220,1,f,1.27624,0.2544,491.55601918804734
LTGES0337,ES00318,ES00804,220,1,f,5.9598,1.188,491.55601918804734
LTGES0338,ES00318,ES00305,220,1,f,4.226039999999999,0.8423999999999999,491.55601918804734
LTGES0339a,ES00806,ES00805,220,2,f,1.22206,0.24359999999999996,983.1120383760947
LTGES0339b,ES00806,ES00805,220,2,f,1.22206,0.24359999999999996,983.1120383760947
LTGES0340,ES00316,ES00306,220,1,f,15.82959,3.1554,491.55601918804734
LTGES0341a,ES00804,ES00803,220,2,f,1.22206,0.24359999999999996,983.1120383760947
LTGES0341b,ES00804,ES00803,220,2,f,1.22206,0.24359999999999996,983.1120383760947
LTGES0342,ES00806,ES00807,220,1,f,1.98058,0.3948,491.55601918804734
LTGES0343,ES00319,ES00198,220,1,f,4.04544,0.8063999999999999,491.55601918804734
LTGES0344a,ES00720,ES00320,220,2,f,2.32372,0.46319999999999995,983.1120383760947
LTGES0344b,ES00720,ES00320,220,2,f,2.32372,0.46319999999999995,983.1120383760947
LTGES0345,ES00809,ES00871,220,1,f,19.37537,3.8622,491.55601918804734
LTGES0346,ES00321,ES00322,220,1,f,7.913289999999999,1.5774,491.55601918804734
LTGES0347,ES00323,ES00070,220,1,f,20.92853,4.1718,491.55601918804734
LTGES0348,ES00246,ES00128,400,1,f,4.75764,0.5801999999999999,1787.4764334110814
LTGES0349a,ES00811,ES00112,220,2,f,11.46509,2.2854,983.1120383760947
LTGES0349b,ES00811,ES00112,220,2,f,11.46509,2.2854,983.1120383760947
LTGES0350,ES00112,ES00812,220,1,f,4.16584,0.8303999999999999,491.55601918804734
LTGES0351a,ES00128,ES00324,400,2,f,26.85828,3.2754,3574.952866822163
LTGES0351b,ES00128,ES00324,400,2,f,26.85828,3.2754,3574.952866822163
LTGES0352a,ES00324,ES00089,400,2,f,8.04666,0.9813,3574.952866822163
LTGES0352b,ES00324,ES00089,400,2,f,8.04666,0.9813,3574.952866822163
LTGES0353,ES00810,ES00811,220,1,f,0.83979,0.1674,491.55601918804734
LTGES0354,ES00810,ES00811,220,1,f,0.83979,0.1674,491.55601918804734
LTGES0355,ES00814,ES00246,400,1,f,1.3603800000000001,0.1659,1787.4764334110814
LTGES0356a,ES00127,ES00810,220,2,f,1.73978,0.3468,983.1120383760947
LTGES0356b,ES00127,ES00810,220,2,f,1.73978,0.3468,983.1120383760947
LTGES0357,ES00112,ES00056,220,1,f,3.0160199999999997,0.6012,491.55601918804734
LTGES0358,ES00067,ES00326,400,1,f,1.7269199999999998,0.21059999999999998,1787.4764334110814
LTGES0359,ES00327,ES00112,220,1,f,12.59986,2.5116,491.55601918804734
LTGES0360a,ES00325,ES00127,220,2,f,13.355369999999999,2.6622,983.1120383760947
LTGES0360b,ES00325,ES00127,220,2,f,13.355369999999999,2.6622,983.1120383760947
LTGES0361a,ES00815,ES00514,220,2,f,1.79095,0.357,983.1120383760947
LTGES0361b,ES00815,ES00514,220,2,f,1.79095,0.357,983.1120383760947
LTGES0362a,ES00816,ES00328,220,3,f,2.99796,0.5976,1474.6680575641421
LTGES0362b,ES00816,ES00328,220,3,f,2.99796,0.5976,1474.6680575641421
LTGES0362c,ES00816,ES00328,220,3,f,2.99796,0.5976,1474.6680575641421
LTGES0363,ES00817,ES00099,400,1,f,6.6543,0.8115,1787.4764334110814
LTGES0364,ES00818,ES01163,400,1,f,10.824,1.3199999999999998,1787.4764334110814
LTGES0365,ES00330,ES00331,400,1,f,12.13026,1.4793,1787.4764334110814
LTGES0366,ES00331,ES00819,400,1,f,14.56566,1.7763,1787.4764334110814
LTGES0367,ES00332,ES00910,220,1,f,46.75132,9.319199999999999,491.55601918804734
LTGES0368,ES00331,ES00035,400,1,f,20.7747,2.5335,1787.4764334110814
LTGES0369,ES00333,ES00820,220,1,f,0.9090199999999999,0.1812,491.55601918804734
LTGES0370a,ES00333,ES00821,220,2,f,0.21370999999999998,0.0426,983.1120383760947
LTGES0370b,ES00333,ES00821,220,2,f,0.21370999999999998,0.0426,983.1120383760947
LTGES0371,ES00334,ES00329,220,1,f,19.772689999999997,3.9414,491.55601918804734
LTGES0372,ES00333,ES00334,220,1,f,1.3635300000000001,0.2718,491.55601918804734
LTGES0373a,ES00828,ES00832,220,2,f,7.64841,1.5246,983.1120383760947
LTGES0373b,ES00828,ES00832,220,2,f,7.64841,1.5246,983.1120383760947
LTGES0374a,ES00335,ES00828,220,2,f,4.891249999999999,0.975,983.1120383760947
LTGES0374b,ES00335,ES00828,220,2,f,4.891249999999999,0.975,983.1120383760947
LTGES0375a,ES00009,ES00337,400,2,f,11.126579999999999,1.3568999999999998,3574.952866822163
LTGES0375b,ES00009,ES00337,400,2,f,11.126579999999999,1.3568999999999998,3574.952866822163
LTGES0376,ES00831,ES00825,220,1,f,3.03709,0.6053999999999999,491.55601918804734
LTGES0377a,ES00828,ES00336,220,2,f,4.83105,0.963,983.1120383760947
LTGES0377b,ES00828,ES00336,220,2,f,4.83105,0.963,983.1120383760947
LTGES0378a,ES00336,ES00034,220,2,f,9.89989,1.9734,983.1120383760947
LTGES0378b,ES00336,ES00034,220,2,f,9.89989,1.9734,983.1120383760947
LTGES0379,ES00335,ES00827,220,1,f,1.04748,0.20879999999999999,491.55601918804734
LTGES0380a,ES00827,ES00825,220,2,f,1.1137,0.222,983.1120383760947
LTGES0380b,ES00827,ES00825,220,2,f,1.1137,0.222,983.1120383760947
LTGES0381a,ES00826,ES00824,132,2,f,1.4060000000000001,0.35113,338.37344576665583
LTGES0381b,ES00826,ES00824,132,2,f,1.4060000000000001,0.35113,338.37344576665583
LTGES0382a,ES00829,ES00008,220,2,f,4.2741999999999996,0.852,983.1120383760947
LTGES0382b,ES00829,ES00008,220,2,f,4.2741999999999996,0.852,983.1120383760947
LTGES0383,ES00338,ES00829,220,1,f,1.1438,0.22799999999999998,491.55601918804734
LTGES0384,ES00829,ES00339,220,1,f,2.85649,0.5694,491.55601918804734
LTGES0385a,ES00338,ES00830,220,2,f,2.2334199999999997,0.4452,983.1120383760947
LTGES0385b,ES00338,ES00830,220,2,f,2.2334199999999997,0.4452,983.1120383760947
LTGES0386a,ES00832,ES00823,220,2,f,0.77658,0.1548,983.1120383760947
LTGES0386b,ES00832,ES00823,220,2,f,0.77658,0.1548,983.1120383760947
LTGES0387a,ES00008,ES00832,220,2,f,1.92038,0.3828,983.1120383760947
LTGES0387b,ES00008,ES00832,220,2,f,1.92038,0.3828,983.1120383760947
LTGES0388a,ES00823,ES00340,220,3,f,1.27022,0.2532,1474.6680575641421
LTGES0388b,ES00823,ES00340,220,3,f,1.27022,0.2532,1474.6680575641421
LTGES0388c,ES00823,ES00340,220,3,f,1.27022,0.2532,1474.6680575641421
LTGES0389a,ES00831,ES00008,220,2,f,1.08962,0.2172,983.1120383760947
LTGES0389b,ES00831,ES00008,220,2,f,1.08962,0.2172,983.1120383760947
LTGES0390,ES00340,ES00833,220,1,f,2.4922799999999996,0.49679999999999996,491.55601918804734
LTGES0391,ES00831,ES00823,220,1,f,0.52976,0.1056,491.55601918804734
LTGES0392,ES00341,ES00339,220,1,f,3.7173499999999997,0.741,491.55601918804734
LTGES0393,ES00341,ES00342,220,1,f,3.98524,0.7944,491.55601918804734
LTGES0394,ES00342,ES00336,220,1,f,11.29051,2.2506,491.55601918804734
LTGES0395a,ES00343,ES00835,220,2,f,0.03612,0.0072,983.1120383760947
LTGES0395b,ES00343,ES00835,220,2,f,0.03612,0.0072,983.1120383760947
LTGES0396,ES00342,ES00911,220,1,f,27.026790000000002,5.3874,491.55601918804734
LTGES0397,ES00343,ES00344,220,1,f,19.94727,3.9761999999999995,491.55601918804734
LTGES0398,ES00834,ES00034,220,1,f,7.850079999999999,1.5647999999999997,491.55601918804734
LTGES0399,ES00343,ES00834,220,1,f,2.88659,0.5754,491.55601918804734
LTGES0400,ES00834,ES00342,220,1,f,3.6752100000000003,0.7326,491.55601918804734
LTGES0401,ES00345,ES00342,220,1,f,1.75182,0.3492,491.55601918804734
LTGES0402,ES00910,ES00345,220,1,f,10.60423,2.1138,491.55601918804734
LTGES0403,ES00340,ES00346,220,1,f,30.349829999999997,6.049799999999999,491.55601918804734
LTGES0404,ES00340,ES00338,220,1,f,0.69531,0.1386,491.55601918804734
LTGES0405a,ES00276,ES00348,400,2,f,13.47342,1.6431,3574.952866822163
LTGES0405b,ES00276,ES00348,400,2,f,13.47342,1.6431,3574.952866822163
LTGES0406a,ES00274,ES00349,400,2,f,7.8818399999999995,0.9611999999999999,3574.952866822163
LTGES0406b,ES00274,ES00349,400,2,f,7.8818399999999995,0.9611999999999999,3574.952866822163
LTGES0407a,ES00349,ES00350,400,2,f,11.7957,1.4385000000000001,3574.952866822163
LTGES0407b,ES00349,ES00350,400,2,f,11.7957,1.4385000000000001,3574.952866822163
LTGES0408a,ES00350,ES00351,400,2,f,14.801820000000001,1.8051,3574.952866822163
LTGES0408b,ES00350,ES00351,400,2,f,14.801820000000001,1.8051,3574.952866822163
LTGES0409a,ES00274,ES00353,400,2,f,14.77476,1.8018,3574.952866822163
LTGES0409b,ES00274,ES00353,400,2,f,14.77476,1.8018,3574.952866822163
LTGES0410a,ES00351,ES00354,400,2,f,0.56334,0.0687,3574.952866822163
LTGES0410b,ES00351,ES00354,400,2,f,0.56334,0.0687,3574.952866822163
LTGES0411a,ES00836,ES00349,400,2,f,0.034440000000000005,0.004200000000000001,3574.952866822163
LTGES0411b,ES00836,ES00349,400,2,f,0.034440000000000005,0.004200000000000001,3574.952866822163
LTGES0412,ES00352,ES00350,400,1,f,20.892780000000002,2.5479000000000003,1787.4764334110814
LTGES0413,ES00350,ES00351,400,1,f,15.050279999999999,1.8354,1787.4764334110814
LTGES0414,ES00348,ES01079,400,1,f,11.71944,1.4292,1787.4764334110814
LTGES0415,ES01079,ES00353,400,1,f,5.78838,0.7059,1787.4764334110814
LTGES0416,ES00352,ES00348,400,1,f,2.59776,0.3168,1787.4764334110814
LTGES0417,ES00275,ES01144,220,1,f,8.53636,1.7016,491.55601918804734
LTGES0418,ES01144,ES00837,220,1,f,5.85144,1.1664,491.55601918804734
LTGES0419,ES00356,ES00355,220,1,f,4.719679999999999,0.9408,491.55601918804734
LTGES0420,ES00355,ES00837,220,1,f,5.0267,1.002,491.55601918804734
LTGES0421a,ES00356,ES00838,220,2,f,0.28595,0.056999999999999995,983.1120383760947
LTGES0421b,ES00356,ES00838,220,2,f,0.28595,0.056999999999999995,983.1120383760947
LTGES0422,ES00839,ES00358,220,1,f,3.60899,0.7194,491.55601918804734
LTGES0423,ES00356,ES00839,220,1,f,1.66754,0.3324,491.55601918804734
LTGES0424a,ES00839,ES00357,220,2,f,0.56889,0.11339999999999999,983.1120383760947
LTGES0424b,ES00839,ES00357,220,2,f,0.56889,0.11339999999999999,983.1120383760947
LTGES0425,ES00359,ES00940,400,1,f,11.716980000000001,1.4289,1787.4764334110814
LTGES0426,ES00359,ES00242,400,1,f,5.40216,0.6588,1787.4764334110814
LTGES0427,ES00362,ES00075,400,1,f,12.61242,1.5381,1787.4764334110814
LTGES0428a,ES00363,ES00360,400,2,f,0.51906,0.0633,3574.952866822163
LTGES0428b,ES00363,ES00360,400,2,f,0.51906,0.0633,3574.952866822163
LTGES0429a,ES00364,ES00365,400,2,f,9.717,1.185,3574.952866822163
LTGES0429b,ES00364,ES00365,400,2,f,9.717,1.185,3574.952866822163
LTGES0430a,ES00364,ES00362,400,2,f,20.2089,2.4645,3574.952866822163
LTGES0430b,ES00364,ES00362,400,2,f,20.2089,2.4645,3574.952866822163
LTGES0431,ES00075,ES00360,400,1,f,13.69482,1.6701,1787.4764334110814
LTGES0432a,ES00365,ES01165,400,2,f,9.86706,1.2033,3574.952866822163
LTGES0432b,ES00365,ES01165,400,2,f,9.86706,1.2033,3574.952866822163
LTGES0433a,ES01165,ES00353,400,2,f,14.80428,1.8054,3574.952866822163
LTGES0433b,ES01165,ES00353,400,2,f,14.80428,1.8054,3574.952866822163
LTGES0434,ES00841,ES00360,400,1,f,8.17212,0.9965999999999999,1787.4764334110814
LTGES0435a,ES00244,ES00841,400,2,f,5.46858,0.6668999999999999,3574.952866822163
LTGES0435b,ES00244,ES00841,400,2,f,5.46858,0.6668999999999999,3574.952866822163
LTGES0436a,ES00243,ES00840,220,2,f,6.69123,1.3337999999999999,983.1120383760947
LTGES0436b,ES00243,ES00840,220,2,f,6.69123,1.3337999999999999,983.1120383760947
LTGES0437a,ES00241,ES00366,400,2,f,0.58548,0.07139999999999999,3574.952866822163
LTGES0437b,ES00241,ES00366,400,2,f,0.58548,0.07139999999999999,3574.952866822163
LTGES0438,ES00368,ES00943,220,1,f,0.96922,0.1932,491.55601918804734
LTGES0439a,ES00251,ES00122,400,2,f,0.81672,0.0996,3574.952866822163
LTGES0439b,ES00251,ES00122,400,2,f,0.81672,0.0996,3574.952866822163
LTGES0440,ES00251,ES00942,400,1,f,4.688759999999999,0.5718,1787.4764334110814
LTGES0441,ES00842,ES00207,220,1,f,1.22507,0.2442,491.55601918804734
LTGES0442,ES00369,ES00842,220,1,f,15.323909999999998,3.0545999999999998,491.55601918804734
LTGES0443a,ES00208,ES00080,400,2,f,19.766099999999998,2.4105,3574.952866822163
LTGES0443b,ES00208,ES00080,400,2,f,19.766099999999998,2.4105,3574.952866822163
LTGES0444a,ES00370,ES00208,400,2,f,10.0122,1.221,3574.952866822163
